group_id,confidence,confidence_score,recommendation,perusahaan_id,nama_usaha,alamat,your_reasoning
DUP_1045,PROBABLE_DUPLICATE,85,MERGE,55940586,KIOS IKAN <HASNAWAT>,"Pasar lekessi, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1046,DEFINITE_DUPLICATE,95,MERGE,55523116,KIOS RIKA <RHIKA RAHAYU>,"jalan jati putih, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1046,DEFINITE_DUPLICATE,95,MERGE,55913287,KS. RIKHA <RHIKA RAHAYU>,"Jln. Bambu runcing, RT 1/RW 2","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1047,PROBABLE_DUPLICATE,85,MERGE,55523276,KIOS DAUDE <DAUDE>,"Jl. H. P. Cara, RT 3/RW 1","Nama sangat mirip, alamat/GPS mendukung"
DUP_1047,PROBABLE_DUPLICATE,85,MERGE,55940629,TOKO DAUDE <DAUDE>,"Jalan h. P. Cara, RT 4/RW 1","Nama sangat mirip, alamat/GPS mendukung"
DUP_1048,PROBABLE_DUPLICATE,89,MERGE,55523572,STAND SURIYANI <SURIYANI>,"Pasar senggol, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1048,PROBABLE_DUPLICATE,89,MERGE,55791676,STAND SURI <SURIANI>,"pasar senggol, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1049,PROBABLE_DUPLICATE,85,MERGE,55523788,KIOS KASMIAH <KASMIAH>,"Jl. Keterampilan, RT 2/RW 2","Nama sangat mirip, alamat/GPS mendukung"
DUP_1049,PROBABLE_DUPLICATE,85,MERGE,55579310,KIOS  KASMIAH <KASMIR SYAM>,"jalan keterampilan, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1050,PROBABLE_DUPLICATE,88,MERGE,55524068,TOKO SALSABILAH <NURSALSABILAH>,"jl industri kecil, RT 3/RW 6","Nama sangat mirip, alamat/GPS mendukung"
DUP_1050,PROBABLE_DUPLICATE,88,MERGE,55736186,Toko Billah <NURSALSABILAH>,"Jalan Industri Kecil, RT 3/RW 6","Nama sangat mirip, alamat/GPS mendukung"
DUP_1051,DEFINITE_DUPLICATE,95,MERGE,55524185,PRESS BAN DAUDE <DAUDE>,"Jln a. Abu bakar, RT 2/RW 1","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1051,DEFINITE_DUPLICATE,95,MERGE,55608320,PRESS BAN DAUDE <DAUDE>,"Jalan andi abu bakar, RT 2/RW 1","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1052,PROBABLE_DUPLICATE,86,MERGE,55524376,KIOS YUSRA <YUSRA MASYUMI>,"jl kesuma, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1052,PROBABLE_DUPLICATE,86,MERGE,55731621,KIOS YUSRA <NI MA YUSRA MAYUMI>,"Jl. Kesuma, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1053,DEFINITE_DUPLICATE,95,MERGE,55524555,SURIANI SALON <SIRIANI>,"Jl. Andi akrab, RT 2/RW 7","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1053,DEFINITE_DUPLICATE,95,MERGE,55673065,SALON SURIANI <SIRIANI>,"Jl. Andi akrab, RT 2/RW 6","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1054,DEFINITE_DUPLICATE,88,MERGE,55524688,KIOS MUSDALIFAH <MUSDALIFAH>,"jl abd zainuddin, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1054,DEFINITE_DUPLICATE,88,MERGE,55767443,KIOS MUSDALIFAH <MUSDALIFAH>,"Jl. Mayor abdullah zainuddin, RT 1/RW 3","Nama sangat mirip, alamat/GPS mendukung"
DUP_1054,DEFINITE_DUPLICATE,88,MERGE,55945426,KIOS MUSDALIFA <MUSDALIFAH>,"Jl. Mayor abd zainuddin, RT 1/RW 2","Nama sangat mirip, alamat/GPS mendukung"
DUP_1055,PROBABLE_DUPLICATE,89,MERGE,55524878,PENJUAL GAS LPG H. ZAINUDDIN <H. ZAINUDDIN>,"Jl. H. Agussalim. No 140, RT 2/RW 7","Nama sangat mirip, alamat/GPS mendukung"
DUP_1055,PROBABLE_DUPLICATE,89,MERGE,55970873,GAS LPG H. ZAINUDDIN <H. ZAINUDDIN>,"Jl h. Agussalim no. 140, RT 2/RW 7","Nama sangat mirip, alamat/GPS mendukung"
DUP_1056,PROBABLE_DUPLICATE,79,MERGE,55524975,KIOS CAMPURAN <DAHLIA>,"Kamp baru labempa, RT 1/RW 1","Nama mirip, dukungan alamat/GPS sebagian"
DUP_1056,PROBABLE_DUPLICATE,79,MERGE,55546511,KIOS CAMPURAN <ABDUL RAHMAN>,"Jl. Lasangga, RT 2/RW 1","Nama mirip, dukungan alamat/GPS sebagian"
DUP_1056,PROBABLE_DUPLICATE,79,MERGE,55609947,KIOS CAMPURAN <ASRIANI>,"Kamp. Baru labempa, RT 2/RW 1","Nama mirip, dukungan alamat/GPS sebagian"
DUP_1056,PROBABLE_DUPLICATE,79,MERGE,55674280,KIOS CAMPURAN <TAHRAN>,"Kamp baru labempa, RT 1/RW 1","Nama mirip, dukungan alamat/GPS sebagian"
DUP_1056,PROBABLE_DUPLICATE,79,MERGE,55762479,KIOS CAMPURAN <SUDIRMAN>,"Kamp. Baru labempa, RT 1/RW 1","Nama mirip, dukungan alamat/GPS sebagian"
DUP_1056,PROBABLE_DUPLICATE,79,MERGE,55885051,KIOS CAMPURAN <BURHAN>,"Kamp baru. Labempa, RT 1/RW 2","Nama mirip, dukungan alamat/GPS sebagian"
DUP_1057,DEFINITE_DUPLICATE,95,MERGE,55525062,KIOS SYAMSIAH <HJ SYAMSIAH JAFAR>,"Jalan lahalede no. 49, RT 3/RW 1","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1057,DEFINITE_DUPLICATE,95,MERGE,55823920,KIOS HJ SYAMSIAH <HJ SYAMSIAH JAFAR>,"jl lahalede, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1058,DEFINITE_DUPLICATE,95,MERGE,55525297,KIOS RAHMA <RAHMAWATI TAHIR>,"Jalan Mappangulung no. 7 1/7, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1058,DEFINITE_DUPLICATE,95,MERGE,55914127,KIOS RAHMA <RAHMAWATI TAHIR>,"Jalan Andi mappangulung no. 7, RT 1/RW 7","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1059,PROBABLE_DUPLICATE,85,MERGE,55525640,KIOS MIA <MIA>,"jl bambu runcing, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1059,PROBABLE_DUPLICATE,85,MERGE,55526263,KIOS HJ MIA <MIA>,"Jalan Bambu Runcing No. 46, RT 1/RW 2","Nama sangat mirip, alamat/GPS mendukung"
DUP_1060,PROBABLE_DUPLICATE,88,MERGE,55525914,KIOS HJ. HALIJA <ZAINUDDIN>,"Jalan baumassepe, RT 2/RW 1","Nama sangat mirip, alamat/GPS mendukung"
DUP_1060,PROBABLE_DUPLICATE,88,MERGE,55939876,KIOS HALIJAH <ZAINUDDIN>,"jalan bau massepe, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1061,DEFINITE_DUPLICATE,88,MERGE,55526087,MATUS <MARINI MUHSENG>,"jl. handayani no 17, RT 2/RW 6","Nama sangat mirip, alamat/GPS mendukung"
DUP_1061,DEFINITE_DUPLICATE,88,MERGE,55796884,KEDAI MATUS <MARINI MUHSENG>,"jl. handayani km 5 samping timur SMP 4, RT 2/RW 7","Nama sangat mirip, alamat/GPS mendukung"
DUP_1061,DEFINITE_DUPLICATE,88,MERGE,55821313,KEDAI MATUS <MARINI MUHSENG>,"Jalan handayani, RT 2/RW 7","Nama sangat mirip, alamat/GPS mendukung"
DUP_1062,DEFINITE_DUPLICATE,95,MERGE,55526342,WAROENG YOUTEFA <MISLIA>,"jl. m. jabal nur, RT 1/RW 5","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1062,DEFINITE_DUPLICATE,95,MERGE,56002321,WAROENG YOUTEFA <MISLIA>,"Jl. M. Jabal Nur, RT 1/RW 5","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1063,PROBABLE_DUPLICATE,91,MERGE,55526786,US. KEDAI MINUMAN SEGAR <RATNA>,"LUMPUE, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1063,PROBABLE_DUPLICATE,91,MERGE,55973517,US. KEDAI MINUMAN SEGAR <RAMLAH>,"LUMPUE, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1064,PROBABLE_DUPLICATE,85,MERGE,55526853,KIOS MUSLAN <MUSLAN>,"Jl h p cara, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1064,PROBABLE_DUPLICATE,85,MERGE,55855053,KIOS MUSLAN <MUSLAN>,"Jl. H. P. Tiro Sompe, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1065,PROBABLE_DUPLICATE,88,MERGE,55527010,KIOS EGA <MEGAWATI>,"Jln. Mangga tengah no. 34 C, RT 1/RW 4","Nama sangat mirip, alamat/GPS mendukung"
DUP_1065,PROBABLE_DUPLICATE,88,MERGE,55794197,KIOS IBU MEGA <MEGAWATI>,"Jl. Mangga tengah no 34 c, RT 1/RW 4","Nama sangat mirip, alamat/GPS mendukung"
DUP_1066,DEFINITE_DUPLICATE,95,MERGE,55527090,NASI KUNING MARWATI <MARWATI>,"jl bukit madani, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1066,DEFINITE_DUPLICATE,95,MERGE,55885147,NASI KUNING MARWA <MARWATI>,"Jalan bukit madani km. 3 no. 9, RT 4/RW 4","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1067,DEFINITE_DUPLICATE,95,MERGE,55527485,ES TEH RAJA <HERNWATI BACHTIAR>,"Jl. Bau massepe, RT 2/RW 9","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1067,DEFINITE_DUPLICATE,95,MERGE,55577358,TEH RAJA <HERNWATI BACHTIAR>,"Jalan bau massepe, jalan poros, RT 2/RW 9","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1068,PROBABLE_DUPLICATE,85,MERGE,55545562,KIOS ANGELA <ANGELA THERESIA KAPARANG>,"jl jend sudirman, RT 3/RW 2","Nama sangat mirip, alamat/GPS mendukung"
DUP_1068,PROBABLE_DUPLICATE,85,MERGE,55674136,KIOS CAMPURAN ANGEL <ANGELA THERESIA KAPARANG>,"Jalan jend sudirman, RT 1/RW 2","Nama sangat mirip, alamat/GPS mendukung"
DUP_1069,DEFINITE_DUPLICATE,95,MERGE,55545752,TOKO NURFHADILA <WATI BACCO>,"JALAN PERSADA INDAH, RT 1/RW 3","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1069,DEFINITE_DUPLICATE,95,MERGE,55675493,TOKO NURFADILLAH <WATI BACCO>,"jalan persada indah, RT 1/RW 3","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1070,PROBABLE_DUPLICATE,86,MERGE,55546016,STAND HARTINI <HARTINI>,"pasar senggol, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1070,PROBABLE_DUPLICATE,86,MERGE,55605446,STAND KARTINI <KARTINI>,"Jl. Pinggir laut, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1070,PROBABLE_DUPLICATE,86,MERGE,55645564,STAND KARTINI <HJ KARTINI>,"pasar senggol, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1071,DEFINITE_DUPLICATE,88,MERGE,55546500,WARUNG HJ DIAH <HJ. SADDIAH TOAHA>,"Jl wirakarya, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1071,DEFINITE_DUPLICATE,88,MERGE,55574045,WARUNG SADIAH <HJ. SADDIAH TOAHA>,"Jalab wirabuana, RT 1/RW 6","Nama sangat mirip, alamat/GPS mendukung"
DUP_1071,DEFINITE_DUPLICATE,88,MERGE,55884190,WARUNG SADIAH <HJ. SADDIAH TOAHA>,"Jalan wirabuana, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1072,DEFINITE_DUPLICATE,95,MERGE,55546820,US.ASNI <ASNI>,"Jl garuda, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1072,DEFINITE_DUPLICATE,95,MERGE,55577762,US. ASNI <ASNI>,"Kmp. Baru Labempa, Lompoe, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1073,DEFINITE_DUPLICATE,95,MERGE,55547566,DAPUR ADIBA <NASIR>,"Jalan karya bakti, RT 2/RW 6","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1073,DEFINITE_DUPLICATE,95,MERGE,55942780,DAPUR ADIBA <NASIR>,"Jalan karya bakti, RT 2/RW 6","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1074,DEFINITE_DUPLICATE,95,MERGE,55547813,FAIZ CELL <ILWAN HARYANTO IBRAHIM>,"Jalan wirabuana, RT 2/RW 6","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1074,DEFINITE_DUPLICATE,95,MERGE,55550574,FAIZ CELL <ILWAN HARYANTO IBRAHIM>,"Jalan wirabuana, RT 2/RW 6","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1075,DEFINITE_DUPLICATE,95,MERGE,55548510,US. PITRI <FITRI>,"Jl. Samsul Alam Bulu, Lompoe, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1075,DEFINITE_DUPLICATE,95,MERGE,55575353,US.PITRI <FITRI>,"Jl Syamsul alam bulu, RT 1/RW 8","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1076,PROBABLE_DUPLICATE,85,MERGE,55548537,PENJUAL SAYURAN <NURHAYATI>,"pasar lakessi, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1076,PROBABLE_DUPLICATE,85,MERGE,55977055,PENJUAL SAYURAN <RAHAYU>,"pasar lakessi, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1077,PROBABLE_DUPLICATE,80,MERGE,55548662,KIOS NIA <HASNIA>,"JALAN BAMBU RUNCING, RT 1/RW 2","Nama sangat mirip, alamat/GPS mendukung"
DUP_1077,PROBABLE_DUPLICATE,80,MERGE,55598351,KIOS HASNIA <HASNIA>,"Jl. Bambu runcing, kel. Bumi harapan, kec. Bacukiki barat, parepare, RT 1/RW 2","Nama sangat mirip, alamat/GPS mendukung"
DUP_1077,PROBABLE_DUPLICATE,80,MERGE,55646434,KS. HASNIAH <HASNIA>,"Jln. Bambu runcing, RT 1/RW 2","Nama sangat mirip, alamat/GPS mendukung"
DUP_1078,DEFINITE_DUPLICATE,88,MERGE,55549128,JUAL CAMPURAN <NURAJNI>,"Jl Jend sudirman, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1078,DEFINITE_DUPLICATE,88,MERGE,55609446,JUAL CAMPURAN <NURAJNI>,"Jl.jend sudirman, RT 2/RW 5","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1078,DEFINITE_DUPLICATE,88,MERGE,55886686,US.CAMPURAN <NUR AJNI>,"Jl jendral sudirman, RT 2/RW 5","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1079,PROBABLE_DUPLICATE,85,MERGE,55549592,JUALAN CAMPURAN <ATIRA.SP>,"Tegal, RT 1/RW 1","Nama sangat mirip, alamat/GPS mendukung"
DUP_1079,PROBABLE_DUPLICATE,85,MERGE,55763794,JUALAN CAMPURAN TEGAL <ATIRA.SP>,"Jalan bukit madani tegal, RT 1/RW 1","Nama sangat mirip, alamat/GPS mendukung"
DUP_1080,PROBABLE_DUPLICATE,85,MERGE,55549739,SAYUR ANDIS <ANDIS>,"Jl Jend Muh yusuf, RT 2/RW 1","Nama sangat mirip, alamat/GPS mendukung"
DUP_1080,PROBABLE_DUPLICATE,85,MERGE,55887391,SAYUR RANDI <RANDI>,"jalan lacolling, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1081,DEFINITE_DUPLICATE,95,MERGE,55549954,KIOS SITTI <SITTI NORMA AMIR>,"Jalan Lasiming Lorong 1, RT 3/RW 1","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1081,DEFINITE_DUPLICATE,95,MERGE,55574958,KIOS SITTI NORMA <SITTI NORMA AMIR>,"Jalan lasiming lorong 1, RT 3/RW 1","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1082,DEFINITE_DUPLICATE,95,MERGE,55550274,WHITELAB SKINCARE <YOVITA JANE VIVISN>,"Jalan jend sudirman, RT 1/RW 2","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1082,DEFINITE_DUPLICATE,95,MERGE,55913171,WHITELAB SKINCARE <YOVITA JANE VIVISN>,"Jalan jend sudirman, RT 1/RW 2","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1083,DEFINITE_DUPLICATE,95,MERGE,55550480,BENGKEL MANDIRI JAYA <MOH.TAUFIQ>,"Jalan swaka alam lestari, RT 4/RW 5","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1083,DEFINITE_DUPLICATE,95,MERGE,56036052,BENGKEL MANDIRI JAYA <MOH.TAUFIQ>,"Jalan swaka alam, RT 4/RW 5","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1084,DEFINITE_DUPLICATE,95,MERGE,55550654,KIOS SYAHRIR <SYAHRIR>,"jl pelita, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1084,DEFINITE_DUPLICATE,95,MERGE,55612852,KIOS SYAHRIR <SYAHRIR>,"Jl. Pelita tenggara no9, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1085,PROBABLE_DUPLICATE,85,MERGE,55550857,stand Hj. Malang <MERLI MEILANI>,"Jalan Lasinrang, RT 3/RW 5","Nama sangat mirip, alamat/GPS mendukung"
DUP_1085,PROBABLE_DUPLICATE,85,MERGE,55766283,LOS HJ MALANG <MERLI MEILANI>,"japan lasinrang, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1086,DEFINITE_DUPLICATE,88,MERGE,55551199,PENJAHIT EVI <BAHRIAH BAMBI>,"jl H Agussalim, RT 4/RW 1","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1086,DEFINITE_DUPLICATE,88,MERGE,55972540,PENJAHIT EVI <BAHRIAH BAMBI>,"Jl.h.agussalim no.81, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1086,DEFINITE_DUPLICATE,88,MERGE,55973032,MENJAHIT <BAHRIAH BAMBI>,"jl. agussalim, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1087,PROBABLE_DUPLICATE,85,MERGE,55551211,SAYUR JADI DECE <DECE>,"jl abd rasyid no 1, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1087,PROBABLE_DUPLICATE,85,MERGE,55676394,SAYUR DECE <DECE>,"jl abd rasyid, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1088,PROBABLE_DUPLICATE,85,MERGE,55551329,KIOS ASNIA <ASNIA. M>,"Jl. H. A. Muh Arsyad, RT 2/RW 4","Nama sangat mirip, alamat/GPS mendukung"
DUP_1088,PROBABLE_DUPLICATE,85,MERGE,55762874,KIOS ASIA <ASIA>,"Jl. Muh. Arsyad, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1089,PROBABLE_DUPLICATE,85,MERGE,55551778,BENGKEL  BAHAR <BAHAR S>,"jalan nusantara, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1089,PROBABLE_DUPLICATE,85,MERGE,55886433,BENGKEL BAHAR <BAHAR S>,"Jl nusantara no17, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1090,PROBABLE_DUPLICATE,85,MERGE,55552188,BENGKEL BERKAH MOTOR <AKBAR LUKMAN>,"Jl. Bau massepe no.284, RT 2/RW 3","Nama sangat mirip, alamat/GPS mendukung"
DUP_1090,PROBABLE_DUPLICATE,85,MERGE,55604398,BENGKEL BERKAH MOTOR <LUKMAN>,"Jalan Bau Massepe No. 194, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1091,PROBABLE_DUPLICATE,85,MERGE,55552447,KIOS YAKO <HJ YAKO>,"jl abu bakar lambogo, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1091,PROBABLE_DUPLICATE,85,MERGE,55599232,KIOS YAKO <YAKO>,"jl abu bakar lambogo, RT 3/RW 5","Nama sangat mirip, alamat/GPS mendukung"
DUP_1092,PROBABLE_DUPLICATE,85,MERGE,55552746,US. JUAL CAMPURAN JLN- UJUNG BARU0 <RISKA>,"US. JUAL CAMPURAN JLN- UJUNG BARU0, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1092,PROBABLE_DUPLICATE,85,MERGE,55601125,US. JUAL CAMPURAN JLN- UJUNG BARU <MURSALIM>,"US. JUAL CAMPURAN JLN- UJUNG BARU, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1093,DEFINITE_DUPLICATE,95,MERGE,55553058,KEDAI JAMILA <JAMILA>,"jl h.a.arsyad, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1093,DEFINITE_DUPLICATE,95,MERGE,55826832,KEDAI JAMILAH <JAMILAH>,"jl h.a.m.arsyad, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1094,DEFINITE_DUPLICATE,95,MERGE,55553249,KIOS KUE <NURBAYA>,"Pasar lekessi, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1094,DEFINITE_DUPLICATE,95,MERGE,55672700,KIOS KUE <NURBAYA>,"Pasar lekessi, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1095,DEFINITE_DUPLICATE,87,MERGE,55553867,KIOS DAHLIJA <DAHLIJA>,"jl sulawesi, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1095,DEFINITE_DUPLICATE,87,MERGE,55584635,KIOS DAHLIA <DAHLIA>,"jl sulawesi, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1095,DEFINITE_DUPLICATE,87,MERGE,55912535,KUE DAHLIA <DAHLIA>,"jl lasinrang, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1095,DEFINITE_DUPLICATE,87,MERGE,55976060,KEDAI DAHLIA <DAHLIA>,"Jl. Sulawesi, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1096,DEFINITE_DUPLICATE,95,MERGE,55553929,HENDRA,"Jl. Brimob, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1096,DEFINITE_DUPLICATE,95,MERGE,55704232,HENDRA,"Jl.brimob, RT 2/RW 1","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1097,PROBABLE_DUPLICATE,85,MERGE,55554461,KIOS LIAH <MUSDALIAH>,"jl syamsul bahri, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1097,PROBABLE_DUPLICATE,85,MERGE,55971609,KIOS MUSDALIAH <MUSDALIAH>,"Jl syamaul bahri, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1098,DEFINITE_DUPLICATE,95,MERGE,55554586,RUMAH JAHIT SANAWIAH <SANAWIAH>,"jl wirabuana, RT 2/RW 6","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1098,DEFINITE_DUPLICATE,95,MERGE,55911248,JAHIT SANAWIAH <SANAWIAH>,"Jalan wirabuana, RT 2/RW 6","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1099,DEFINITE_DUPLICATE,95,MERGE,55554660,LAUNDRY BU RASNI <RASNI>,"Jl. Sulawesi no 67, RT 2/RW 7","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1099,DEFINITE_DUPLICATE,95,MERGE,55673692,LAUNDRY RASNI <RASNI>,"Jalan sulawesi no. 67, RT 2/RW 7","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1100,DEFINITE_DUPLICATE,95,MERGE,55554993,WARUNG AIDAH <Rosmiati>,"Jl. A. Cammi, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1100,DEFINITE_DUPLICATE,95,MERGE,55581468,WARUNG AIDAH <Rosmiati>,"pabuhan nusantara, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1101,PROBABLE_DUPLICATE,88,MERGE,55555002,TOKO ILHAM <ILHAM>,"Jl. Pinisi, RT 2/RW 3","Nama sangat mirip, alamat/GPS mendukung"
DUP_1101,PROBABLE_DUPLICATE,88,MERGE,55793591,OJEK ILHAM <ILHAM>,"Jl. Pinis, RT 2/RW 3","Nama sangat mirip, alamat/GPS mendukung"
DUP_1102,DEFINITE_DUPLICATE,95,MERGE,55555076,NASI KUNING IDA <NURHIDA>,"jalan bau massepe, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1102,DEFINITE_DUPLICATE,95,MERGE,55940019,NASI KUNING IDA <NURHIDA>,"Jl. Bau massepe, kel. Cappagalung, kec. Bacukiki barat, RT 2/RW 1","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1103,DEFINITE_DUPLICATE,95,MERGE,55555178,KIOS MASAGENAE <ROSDIANA>,"jl sibali, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1103,DEFINITE_DUPLICATE,95,MERGE,56006435,KIOS MASAGENA <ROSDIANA>,"Jalan sibali, RT 2/RW 11","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1104,PROBABLE_DUPLICATE,85,MERGE,55555540,ATK ARYA AR <SYAIFUL AKBAR T>,"jl pesantren, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1104,PROBABLE_DUPLICATE,85,MERGE,55573679,KIOS ARYA AR <SYAIFUL AKBAR T>,"Jl. Lamihade, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1105,PROBABLE_DUPLICATE,85,MERGE,55555887,TOKO  SURYA BANGUNAN <ANDRI>,"Jalan Bau Massepe No. 129, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1105,PROBABLE_DUPLICATE,85,MERGE,97452082,TOKO SURYA BANGUNAN,JL BAU MASSEPE NO 129,"Nama sangat mirip, alamat/GPS mendukung"
DUP_1106,DEFINITE_DUPLICATE,95,MERGE,55555960,KIOS MADANI <ABD MADANI>,"Jl.syamsul bahri, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
