idsbr,nama_usaha,nama_komersial_usaha,alamat,nama_sls,kodepos,nomor_telepon,nomor_whatsapp,email,website,latitude,longitude,keberadaan_usaha,kdprov,kdkab,kdkec,kddesa
3587643,SERBA USAHA AMANAH,,JL SAMPARAJA,,,081355772397,,ksu.amanah@mailinator.com,,,,1,73,72,020,004
3587830,ELBARAKAH ADIPUTRI BERSAUDARA,,JALAN H. A. M. ARSYAD NOMOR 35,,,08114211933,,elbarakahadiputribersaudara@gmail.com,,,,6,73,72,030,006
3588315,KARYAWAN JAYA SEJAHTERA,,"JL. LASIMING NO. 44, LAPADDE",,,,,,,,,1,73,72,020,005
3589585,CIPTA MANDIRI,,"JL. ARUNG MAMPI NO. 33 RT.002 RW.003, LUMPUE",,,08124135420,,ksu.cipta.mandiri.darwis@gmail.com,,,,1,73,72,011,001
3597749,MAJELIS TAKLIM AR-RAZZAQ,,JL POLWIL,,,085398368863,,majelistaklim24@gmail.com,,,,1,73,72,010,005
3602083,PUTRA PUTRI FORTUNA WINDU,,"JL. JEND.SUDIRMAN NO.50, BUMI HARAPAN",,,,,,,,,1,73,72,011,002
3602482,TIGA PERMATA BIRU,,"JL.ANDI MAKKASAU G.20, LAKESSI",,,,,,,,,1,73,72,030,002
3602765,PONDOK PESANTREN ZUBDATUL ASRAR NAHDLATUL ULAMA KOTA PAREPARE,,LAPPA ANGING,,,085342593824,,zubdatulasrarnahdlatululama@gmail.com,,,,1,73,72,010,
3602983,GAPOKTAN MASAGENAE,,JL KEBUN JERUK,,,085259105392,,hjsajeriahabidin71@gmail.com,,,,1,73,72,010,003
3604113,RAYES,,"JL.LANUMANG NO.17, UJUNG BULU",,,,,,,,,1,73,72,020,004
3610535,BUKAKA AGRO,,"JL. H.A.M. ARSYAD NO.75  , WATTANG SOREANG",,,,,,,,,1,73,72,030,006
3611875,INTIM UTAMA MOBIL,,"JL.BAU MASSEPE NO.166 PAREPARE, LUMPUE",,,,,,,,,1,73,72,011,001
3611993,HERONA,,PERUMAHAN BTN SOREANG PERMAI,,,08124271188,,cv.herona1961@gmail.com,,,,1,73,72,030,006
3612593,PAUD GRAND LAUGI,,JL. JEND. M. YUSUF PERUMAHAN GRAND SULAWESI,,,082347009400,,hariniasri351183@gmail.com,,,,1,73,72,010,004
3613314,MA DDI TAQWA,,JL. LASINRANG NO. 219,,,0421-21995,,mataqwalakessi@gmail.com,,,,1,73,72,030,002
3614266,ADJIETAMA MOTOR,,"JL.MESJID RAYA NO.2, UJUNG BULU",,,,,,,,,1,73,72,020,004
3614556,BUMI SARANA UTAMA,,"JL.CAMMI (KOMP.PELABUHAN) PAREPARE, MALLUSETASI",,,,,bsuparepare@gmail.com,,,,1,73,72,020,002
3616955,TK DWP STAIN,,"JL. AMAL BAKTI KOMPLEKS STAIN RT.003 RW.002, BUKIT HARAPAN",,,085255658656,,tkstain2005@yahoo.com,,,,1,73,72,030,007
3617509,TAMAN KANAK KANAK (TK) /PAUD WIDYAH HANDAYANI,,JL H P CARA (DEKAT SD NEG 68),,,081242895109,,ibolong802@gmail.com,,,,1,73,72,011,005
3622477,BINTANG WEKKEE,,JL LASANGGA,,,04213310898,,cvbintangwekkee@gmail.com,,,,1,73,72,010,004
3622848,INTI CELEBES CITRA RASA,,JL ANDI MAKKASAU,,,042122215,,esmerella_dong@hotmail.com,,,,1,73,72,030,001
3623447,AJB.BUMIPUTERA 1912KANTOR RAYON MUDA PAREPARE,,"JL.USMAN JAFAR NO.3  , UJUNG BULU",,,,,mks_parepare@bumiputera.com,,,,1,73,72,020,004
3624766,HAEJU INDONESIA,,JL. KARAENG BURA'NE,,,08114132981,,haejurumahbuah16@gmail.com,,,,1,73,72,020,002
3625531,TK PGRI UJUNG PAREPARE,,JL. JEND. AHMAD YANI KM.3,,,081342151007,,tkpgriujung@gmail.com,,,,1,73,72,020,005
3626478,DDI SUMPANG MINANGAE,,"JL. BAU MASSEPE NO.11B RT.000 RW.000, SUMPANG MINANGAE",,,,,yytksmg@gmail.com,,,,1,73,72,011,003
3626939,INTANTAMA,,"JL.A.DEWANG NO.12, SUMPANG MINANGAE",,,0811411190,,cvintantama@gmail.com,,,,1,73,72,011,003
3630984,KARYA GEMA SENTOSA,,JL ANDI MAKKASAU,,,042123845,,pajakdppr@yahoo.com,,,,1,73,72,030,003
3631380,WAHYU,,JL JENDERAL SUDIRMAN,,,042126968,,w_cv@yahoo.com,,,,1,73,72,011,
3634347,MULYA PERKASA,,"JL.BAU MASSEPE NO.142 RT.03 RW.04, KAMPUNG BARU",,,08124140276,,mulyaperkasa2020@yahoo.com,,,,1,73,72,011,005
3634398,RIMA MANDIRI,,JL DURIAN,,,082189005558,,rimamandiri@yahoo.com,,,,1,73,72,020,001
3634401,KARYA MEKAR,,JL. JEND. AHMAD YANI,,,082213575550,,karyamekar802@gmail.com,,,,1,73,72,020,005
3635253,RAMLI JABAL NUR,,JL MASJID JAMI JABAL NUR,,,085255051366,,ekazakiyah346@gmail.com,,,,1,73,72,011,005
3636876,PEGAWAI NEGERI SMP NEGERI IKODYA PAREPARE,,"JL.KARAENG BORANE NO.18, UJUNG BULU",,,,,koperasismpn1parepare2019@gmail.com,,,,1,73,72,020,004
3638869,ANNISA MANDIRI,,"JL. GELATIK NO.22 RT.001 RW.002, UJUNG BARU",,,082188191789,,,,,,1,73,72,030,003
3639377,LANTEANGORO,,JL H A ARSYAD,,,08122999977,,lanteangoro.2020latif@gmail.com,,,,1,73,72,030,007
3639792,PUTRA FADHIL,,BTN BUKIT SAWITTO INDAH,,,081321663870,,cvputrafadhil@gmail.com,,,,1,73,72,010,004
3639850,PANDA,,JL KEBUN SAYUR,,,081354888977,,cvpanda874@gmail.com,,,,1,73,72,030,005
3644304,SYARIKAT ISLAM (YASARI),,"JL.OPU DAENG RISAJU NO.8, UJUNG LARE",,,0421 28064,,farmasiparepare@gmail.com,,,,1,73,72,030,004
3645142,MARIO UTAMA,,JL BAU MASSEPE,,,082190000845,,cvmarioutama@yahoo.com,,,,1,73,72,020,002
3645143,SORAJA,,"JL. POROS LINGKAR LEMOE NO. 5, LEMOE",,,,,cv.sorajapare@gmail.com,,,,1,73,72,010,003
3645557,PIRAMIDA KONSTRINDO,,JL KARAENG BURANE,,,04213311333,,piramida.pare@yahoo.com,,,,1,73,72,020,002
3647673,TIGA WARNA,,JL JENDERAL SUDIRMAN,,,081343750350,,ksutigawarna@gmail.com,,,,1,73,72,020,005
3651098,PEGAWAI NEGERI SMA NEGERI 3KODYA PAREPARE,,"JL.LAUPE NO. ( TELP. 22836 ) , WATTANG SOREANG",,,,,karyaharapansma3@gmail.com,,,,1,73,72,030,006
3652266,GRAHA INTI PERSADA,,JL. LAPANGAPE,,,085242760117,,cvgrahaintipersada@gmail.com,,,,1,73,72,011,001
3652972,PANDU UTAMA KARYA,,"BTN SOREANG PERMAI RT.001 RW.006, WATTANG SOREANG",,,042122357,,cvpuk@yahoo.com,,,,1,73,72,030,006
3654668,SINAR ABADI,,"JL. JEND. A. YANI NO.159, UJUNG LARE",,,081342615717,,uc.heq.n.y.o.m.p.a@gmail.com,,,,1,73,72,030,004
3655300,BUDI MULYA,,"JL.BASO DAENG PATOMPO NO.11  , UJUNG SABBANG",,,,,budimulya1971@gmail.com,,,,1,73,72,020,003
3656352,ANGKUTAN SINAR MADUDDU,,JALAN JAMBU NOMOR 46,,,082310647646,,koperasiangkutan@gmail.com,,,,1,73,72,020,001
3656896,KARYAWAN PLN CAB.PAREPARE,,"JL VETERAN, UJUNG SABBANG",,,0811420067,,ucheqn.y.o.mpa@gmail.com,,,,1,73,72,020,003
3657453,LEMBAGA PENDIDIKAN ANAK USIA DINI RAUDHATHUL JANNAH,,JL ARUNG TARUMPU,,,085242700181,,lptkraudatuljannah.80@gmail.com,,,,1,73,72,011,001
3658431,KARYAWAN BANK MANDIRI (KOBAMA),,JL ANDI ISA,,,042121462,,kopbankmandiriparepare@gmail.com,,,,1,73,72,020,003
3660141,SERBA USAHA BAHARI MADANI,,"KOMPLEKS GERBANG NIAGA PASAR SENTRAL, LAKESSI",,,,,BAHARIMADANI@YAHOO.COM,,,,1,73,72,030,002
3661565,LEMBAGA PEDULI DAKWAH SUNNAH,,JL MUH ARSYAD,,,081355203972,,pedulidakwahsunnah@gmail.com,,,,1,73,72,030,004
3662128,PERKUMPULAN KOMUNITAS GAMACCA PAREPARE,,PERUMAHAN BTN LAPADDE MAS,,,08124157868,,,,,,1,73,72,020,005
3662254,SAHARA BANGUN PERSADA,,"JL LASANGGA NO 43 RT.002 RW.002, LOMPOE",,,04213310838,,pt.saharabangunpersada@gmail.com,,,,1,73,72,010,004
3663407,TIGA PUTRA,,"JALAN PATTUKKU NO.2 RT.04 RW.05, WATTANG SOREANG",,,,,cvtigaputraparepare@gmail.com,,,,1,73,72,030,006
3663682,BUKIT KENARI,,JL. JEND. SUDIRMAN,,,,,uc.h.e.q.nyompa@gmail.com,,,,1,73,72,011,
3663711,SALMAH UTAMA GAS PARE,,"JL LAHALEDE NO.53 RT.001 RW.002, LAKESSI",,,08123313434,,pt.salmahutamapajak@outlook.com,,,,1,73,72,030,002
3664351,LPK IDAMS,,"JL.A.MAPPANGARA/PERUMAHAN JAWI-JAWI BLOK A7/28 RT.002 RW.003, LAPADDE",,,042122933,,lkp.idams.salon@gmail.com,,,,1,73,72,020,005
3664843,PT. MANGUNRAWA SYAMSHAF BANGUNINDO,,JL.JENDERAL SUDIRMAN NOMOR 227,,,085221215256,,ptmangunrawa@gmail.com,,,,1,73,72,020,005
3668476,MUNANDAR,,"JL. ABUBAKAR LAMBOGO NO.37D RT.002 RW.005, UJUNG LARE",,,27302,,munandar.cv@gmail.com,,,,1,73,72,030,004
3670143,PEGADAIAN (PERSERO),,JALAN SINGA,,,0213155550,,cpp.parepare@pegadaian.co.id,,,,1,73,72,020,001
3670336,KPRI SMAELI SMAN 5 PAREPARE,,JL KELAPA GADING,,,082348022817,,kprismaeli@gmail.com,,,,1,73,72,011,002
3670687,KARYAWAN BANK BUKOPIN PAREPARE,,JL A.MAKKASAU DUSUN KAMPUNG PISANG,,,0811422948,,kopkarbukopinpare@yopmail.com,,,,1,73,72,030,001
3672282,KALETA JAYA,,"JL.KHALIK NO.18, SUMPANG MINANGAE",,,081343799288,,CV.kaletajaya@yahoo.co.id,,,,1,73,72,011,003
3672781,MANDIRI JAYA,,SWAKA ALAM LESTARI,,,042125637,,mandirijaya.pre@gmail.com,,,,1,73,72,011,002
3672904,KARYA MUTIARA PERSADA (AN.RAHMAN MANA),,"JL.H.AGUSSALIM LR.2 NO.955, TIRO SOMPE",,,,,karyamutiarapersada@gmail.com,,,,1,73,72,011,005
3672929,LINTAS DIMENSI,,"JL.VETERAN NO.43 PAREPARE, UJUNG SABBANG",,,042126260,,lintasdimensi01@gmail.com,,,,1,73,72,020,003
3672931,FIDY,,JL A MANGKAU,,,081350165754,,cvfidy04@GMAIL.com,,,,1,73,72,020,003
3673637,SERBA USAHA ANEKA JASA,,JL LINGKAR BTN LAPADDE MAS,,,04213311127,,cv.anekajasa@gmail.com,,,,1,73,72,020,005
3673929,XL AXIATA TBK.,,"JL A. MAKKASAU, UJUNG SABBANG",,,081944210004,,ftaxation@xl.co.id,,,,1,73,72,020,003
3673961,PRAU,,"JL. BAU MASSEPE NO.578 , LABUKKANG",,,,,,,,,4,73,72,020,001
3675267,LEMBAGA SENI KREASI ISLAMI (LASKI) FORUM KAJIAN CINTA ALQUR'AN (FKCA) PAREPARE,,PERUMAHAN BTN SOREANG,,,085213721388,,hidayatullah260777@gmail.com,,,,1,73,72,030,006
3677845,ANNA JAYA (HJ.HASNAWATI),,"JL.IRIAN NO.3, UJUNG SABBANG",,,,,cvannajaya@yahoo.com,,,,1,73,72,020,003
3678390,SERBA USAHA BUNGA RAMA,,M. ARSYAD,,,081242685959,,bungaramapare01@gmail.com,,,,1,73,72,030,005
3678450,KOPKAR PAREPOS,,JL. BAU MASSEPE,,,085259476735,,kopkarparepos@gmail.com,,,,1,73,72,011,
3678744,HIDAYAT NUR,,"PERUM MARHAM ALAM RAYA BLOK H NO. 6, BUMI HARAPAN",,,04213310860,,hamsipare@yahoo.com,,,,1,73,72,011,002
3680673,PENDIDIKAN DAN PERGURUAN SYAHRA,,"JL. AHMAD YANI KM.2 NO.22 RT.003 RW.003, LAPADDE",,,085255454099,,030127815802000@gmail.com,,,,1,73,72,020,005
3681299,PANDAWA PUTRA,,"BTN SOREANG PERMAI BLOK G NO.22, WATTANG SOREANG",,,085242088540,,PANDAWAPUTRA8628@GMAIL.COM,,,,1,73,72,030,006
3681454,PARTNER,,DSN MATTIROTASI,,,042126891,,cv.partner79@gmail.com,,,,1,73,72,011,006
3689278,PANCA MERAK SAMUDERA,,"JL.BAU MASSEPE NO.419 F RT.001 RW.002, MALLUSETASI",,,042121649,,pancameraksamudera_sby@yahoo.com,,,,1,73,72,020,002
3691280,PRIGO,,"JL. LATASSAKKA NO.43 TLP.25045, LUMPUE",,,0421-25045,,cv.prigosiah@gmail.com,,,,1,73,72,011,001
3691483,SEKOLAH CERDAS COMUNITY (SC2) MENARA,,JL. MENARA,,,082189533334,,andidarmawati93@gmail.com,,,,1,73,72,030,006
3692450,PAMMANA SEJAHTERA,,"JL.ANDI MAKKASAU NO.109  , LAKESSI",,,,,PAMMANASEJAHTERA@YAHOO.CO.ID,,,,1,73,72,030,002
3695077,ARSY ABADI,,JALAN LASANGGA,,,081242665494,,arsyabadi.cv@gmail.com,,,,1,73,72,010,004
3695307,FEM KONSTRUKSI,,JL BAU MASSEPE (UTARA SOP KEPALA IKAN),,,04212997,,femkonstruksi@yahoo.com,,,,1,73,72,020,001
3701474,PUTRI TARINA,,"LAPADDE MAS BLOK B NO.33 RT.000 RW.000, LAPADDE",,,081342302563,,ade.cipta.guna71@gmail.com,,,,1,73,72,020,005
3701476,WAHYU MANDIRI,,JL PINISI,,,04213311948,,wahyujatimul@gmail.com,,,,1,73,72,011,
3701486,ASRINDO PUTRA,,PERUM BTN LAPADDE MAS,,,081236551976,,015953326802000@mailnesia.com,,,,1,73,72,020,005
3702000,RA UMDI AL ITTIHAD LABATU,,JL. ABD. RASYID,,,085395011227,,raumdialittihad1985@gmail.com,,,,1,73,72,020,001
3703944,TAMAN KANAK-KANAK HIGSDI,,"JL LAGALIGO KOMPLEKS SDN 48 KM 5 RT.002 RW.009, LAPADDE",,,085340986510,,tamankanakhigsdi@gmail.com,,,,1,73,72,020,005
3704574,WIRA BARU,,JL ATLETIK,,,081354654455,,wirbar1976@yahoo.com,,,,1,73,72,020,004
3704959,CIPTA PERSADA,,JL BAU MASSEPE,,,085240006046,,pareputra93@gmail.com,,,,1,73,72,011,003
3705141,HIMALAYA STORE,,JL KARAENG BURANE,,,0811460131,,ucheq.n.y.ompa@gmail.com,,,,1,73,72,020,002
3705328,NASDA ANNAFIU,,"JL. LAUPE, BUKIT INDAH",,,085397840032,,syabahnur@yahoo.co.id,,,,1,73,72,030,005
3707377,ALFIAN,,"JL.BAU MASSEPE, LABUKKANG",,,0421-21211,,rahmatandi6367@gmail.com,,,,1,73,72,020,001
3707776,MAKKODE TEKNOLOGI KREATIF,,JL. JEND. SUDIRMAN NO. 84,,,082347218036,,makkodespace@gmail.com,,,,1,73,72,011,002
3709811,NU CARE LAZISNU,,JL H.A.M. ARSYAD,,,085340259089,,nurdinlumalan@gmail.com,,,,1,73,72,030,007
3711288,MUTIARA ABADI,,"JL.ABUBAKAR LAMBOGO NO.34 A, UJUNG LARE",,,,,mutiaraabadi1968@gmail.com,,,,1,73,72,030,004
3712510,AJATAPPARENG ENGINEERING,,"JL.JAMBU NO.7 RT.002 RW.003, LABUKKANG",,,0421 25954,,cvajatapareng.eng@gmail.com,,,,1,73,72,020,001
3712529,"YALA BERKAH INDOTAMA, PT",,JL LASIMING,,,08124270991,,yalaberkahindotama@gmail.com,,,,6,73,72,020,005
3715135,MGMP BAHASA INDONESIA,,JL. JENDERAL AHMAD YANI KM.2 PAREPARE,,,21800,,risna.hariany@yahoo.com,,,,1,73,72,030,003
3720382,FITRAH NUR,,JL CENDANA,,,04217001212,,fitrahnurcv@gmail.com,,,,1,73,72,011,002
3720492,AMMANULLAH AFLAH,,"JL BUKIT INDAH, BUKIT INDAH",,,081242310500,,cv.ammanullahaflah90@yahoo.com,,,,1,73,72,030,005
3722134,MATAALLO,,"JL.LASIMING NO.18 RT.003 RW.010, UJUNG BULU",,,042122059,,cvmataalopajak@gmail.com,,,,1,73,72,020,004
3723187,LPK SEJATI,,"JL. JEND AHMAD YANI, BTN PEPABRI BLOK E5 NO. 7 RT. 001 RW. 008",,,852-99820199,,lpksejatiparepare@yahoo.com,,,,1,73,72,020,005
3723547,MITRA KENCANA,,"JL. MELATI NO. 44 RT.001 RW.006, MALLUSETASI",,,085210289840,,hakriumarusman1607@gmail.com,,,,1,73,72,020,002
3725427,LEMBAGA KURSUS DAN PELATIHAN (LKP) AL'ALIM,,JL MATTIROTASI (DEPAN TAMAN MATTIROTASI),,,08539854848,,wptax08@yahoo.com116,,,,1,73,72,020,001
3725435,CV BARUMBUNG ANDI,,JL. ANDI MAKKASAU LR.13,,,,,barumbung2018@yahoo.com,,,,1,73,72,030,001
3727568,WELFELS 558,,JL JEND. A. YANI KM.2,,,081355588850,,welfelson558@yahoo.com,,,,1,73,72,030,003
3727734,PARE INDAH PERSADA,,"JL.H.AGUS SALIM, TIRO SOMPE",,,,,pareindahpersada86@gmail.com,,,,1,73,72,011,005
3730385,BERKAH MULIA,,"JL. JATI PUTIH NO. 35 A, BUMI HARAPAN",,,08114210263,,cvberkahmulia1963@gmail.com,,,,1,73,72,011,002
3731381,KARYA PEDULI,,JL. PINISI,,,081355325899,,karyapeduli.cv@gmail.com,,,,1,73,72,011,
3731494,AWAL SEJAHTERA MANDIRI,,"JL.SYAMSUL BAHRI NO.58 RT.003 RW.002, KAMPUNG BARU",,,0421 21937,,pt.awalsejahterapajak@gmail.com,,,,1,73,72,011,006
3733134,TUNAS HARAPAN,,JL. A. YANI BTN PEPABRI,,,085238192914,,ervinamira78@gmail.com,,,,1,73,72,020,005
3734289,KSU REJEKI,,"JL. LASINRANG NO. 153 RT.003 RW.002, LAKESSI",,,042121148,,uch.e.q.nyompa@gmail.com,,,,1,73,72,030,002
3734375,LAGENDA MANGKAWANI,,JL KASUARI,,,081254347725,,lagendamangkawani@gmail.com,,,,1,73,72,010,004
3735596,PUNCAK SOREANG,,JL. LAUPE,,,08114443812,,octlansart@gmail.com,,,,1,73,72,030,007
3738041,BABOL PERKASA,,"BUMI ASRI PERUMAHAN MARHAM ALAM RAYA BLOK A NO.1 RT.003 RW.002, BUMI HARAPAN",,,08124226309,,cvbabolperkasa@gmail.com,,,,1,73,72,011,002
3738826,KARYA NIAGA,,JL LATASAKKA LUMPUE,,,08524268336,,karyaniagapajak@yahoo.com,,,,1,73,72,011,001
3740422,KOPERASI PEGAWAI NEGERI SMP NEGERI 3 KARYA JAYA KODYA PAREPARE,,JL JEND SUDIRMAN,,,042122498,,kprikaryajayasmpn3parepare@gmail.com,,,,1,73,72,011,
3741194,METRO MADANI,,JL. ANDI MAPPATOLA,,,085322599249,,parepare.metro@yahoo.com,,,,1,73,72,020,003
3741493,GRAVIATA-09,,"JL. LASIMING NO. 42, LAPADDE",,,042122432,,pt.graviatapajak@yahoo.com,,,,1,73,72,020,005
3741558,NURUL FITRA,,JL. GURU M. AMIN,,,081355520347,,Amy.dody.39@gmail.com,,,,1,73,72,030,003
3742239,CITRA TELAGA BIRU,,JL SULAWESI,,,042121270,,citratelaga1979@yahoo.com,,,,1,73,72,020,003
3742507,JABU ABADI,,"JL. H. ABDUL HAMID SALEH NO.37 RT.003 RW.006, KAMPUNG PISANG",,,085242217979,,jabu_abadi@yahoo/com,,,,1,73,72,030,001
3742920,ATTHAR JAYA ABADI,,JL JENDERAL MUH. YUSUF,,,081355582222,,attharjb@gmail.com,,,,1,73,72,010,004
3742961,DWI PUTRINDO,,"PERUMAHAN MARHAM ALAM RAYA 1-2, BUMI HARAPAN",,,,,Udinnatsier@gmail.com,,,,1,73,72,011,002
3744092,WIDIA KARYA,,JL JEND. A. YANI KM. 5,,,085299637053,,anggotan.amalele@gmail.com,,,,1,73,72,020,005
3744630,CAHAYA BINTANG,,"JL. MUH. YUSUF BLOK F NO.13 RT.001 RW.002, GALUNG MALOANG",,,081355881314,,umarsyamsuddin2@gmail.com,,,,1,73,72,010,005
3745831,MATAHARI SINAR TIMUR,,"JL PINGGIR LAUT, UJUNG SABBANG",,,042126878,,cv.mst@yahoo.com,,,,1,73,72,020,003
3746156,TK KEMALA BHAYANGKARI 04 PAREPARE,,JL. CHALIK,,,085298826224,,tkbrimobpare@gmail.com,,,,1,73,72,011,003
3746948,HIDAYAH,,JALAN DAMIS,,,085299660377,,cvhidayah69@gmail.com,,,,1,73,72,011,003
3747440,SANGGAR SENI IMATTUWA,,PERUMNAS WEKKEE KEJAYAAN RAYA,,,085394589066,,sakkarumainisainisadik@gmail.com,,,,1,73,72,010,005
3748611,RUSLINA,,"JL. LINGKAR SARI MINYAK NO. 13 RT.001 RW.003, GALUNG MALOANG",,,04213313256,,,,,,1,73,72,010,005
3748710,POS BANTUAN HUKUM ( POSBAKUM ) ADIN PAREPARE,,JL. KIJANG,,,082191977678,,,,,,1,73,72,020,001
3749746,HADJI KALLA,,JL. H.A.M ARSYAD NO.75 FAX.21027,,,,,,,,,1,73,72,030,006
3749930,PRIMA VISTA,,"JL.BAU MASSEPE NO.572, LABUKKANG",,,,,parecabang21@gmail.com,,,,1,73,72,020,001
3750752,BINTANG MITRA BAHAGIA,,"JL.SULAWESI NO.2, UJUNG SABBANG",,,,,,,,,1,73,72,020,003
3751846,ARFAH SENTOSA,,JL H MUH AMIN LAENGKE,,,082292074839,,diman.tabi@gmail.com,,,,1,73,72,030,002
3753270,ABY PERKASA,,JL BAU MASSEPE,,,081355454202,,cvabyperkasa@gmail.com,,,,1,73,72,011,006
3753539,BOSARA TEHNIK ENTERPRISE,,JL H AGUSSALIM,,,081344101396,,bosaratehnikmandiri21@gmail.com,,,,1,73,72,020,001
3754007,BALO TORAJA,,"JL.AHMAD YANI NO.172, LAPADDE",,,,,pajak.balotaparepare@gmail.com,,,,1,73,72,020,005
3754720,BUANA BAHARI,,JL M ARSYAD,,,085230797947,,junawing68@gmail.com,,,,1,73,72,030,004
3755006,KSP MATTIRO DECENG,,"JL. BAU MASSEPE NO.72 RT.001 RW.003, TIRO SOMPE",,,042125780,,ksuamalia.mandiri@gmail.com,,,,1,73,72,011,005
3756052,UBAYA POS PAREPARE,,"JL.KARAENG BURANE NO.1 , LABUKKANG",,,,,ubayapos@yahoo.com,,,,1,73,72,020,001
3756057,BAITUL MAAL WATTAMWIL FAUSAN AZHIIMA,,"JL.DELIMA NO.4 [KOMP.TERMINAL LAMA], MALLUSETASI",,,,,idhasyah.524@gmail.com,,,,1,73,72,020,002
3757040,KINO,,"AHMAD YANI NO 05, LAPADDE",,,0421-21600,,kinopare0@gmail.com,,,,1,73,72,020,005
3757134,PEGAWAI NEGERI PENDIDIKAN GURU MAN 2 PAREPARE,,JL JEND SUDIRMAN (KOMPLEK MAN 2),,,085396561758,,nurmimarha.ban@gmail.com,,,,1,73,72,011,003
3757425,UMEGA LESTARI UNGGUL PAREPARE,,BTN SOREANG PERMAI,,,042121135,,umega_lestari.unggul@yahoo.com,,,,1,73,72,030,006
3758304,TRIDUTA MULIA,,"KOMPLEKS CITRA LOMPOE BLOK A5 NO.4 RT.001 RW.009, LUMPUE",,,081354680069,,cencengk0172@yahoo.com,,,,1,73,72,011,001
3759246,BERKAH BERSAMA,,"BTN SOREANG PERMAI BLOK G NO. 4 RT.002 RW.004, WATTANG SOREANG",,,085242685005,,,,,,1,73,72,030,006
3759494,BINTANG DUA PUTRA,,PERUMAHAN BTN PONDOK INDAH,,,082195020102,,duaputrabintang@yahoo.com,,,,1,73,72,030,007
3762298,KARYA PUTRA MADANI,,JL LASINRANG,,,085399732535,,fitriayulstrii+999@YOPMAIL.com,,,,1,73,72,030,002
3762305,RISQULLAH,,"JL. PANCA MARGA RT.002 RW.003, UJUNG BULU",,,082187909897,,risqullah_cv@yahoo.co.id,,,,1,73,72,020,004
3762638,CIKAL HARAPAN,,JL LAPPA ANGIN,,,085255624231,,baswe87@gmail.com,,,,1,73,72,010,
3762759,ALLYSYAH PUTRI,,JL. H. A. MUH. ARSYAD,,,081241501978,,allysyahputri225@gmail.com,,,,1,73,72,030,007
3763231,MUHAMMADIYAH DAERAH KOTAMADYA PAREPARE,,"JL MUHAMMADIYAH NO.8, UJUNG LARE",,,22405,,muhammadiyah@gmail.com,,,,1,73,72,030,004
3763450,RUSNI JAYA MANDIRI,,"JL. LAHALEDE NO. 274, LAKESSI",,,,,rusnimadong1973@gmail.com,,,,1,73,72,030,002
3763471,RIDHA,,"JL.LASINRANG LR.38 NO.23, KAMPUNG PISANG",,,,,ridhapare921@yahoo.com,,,,1,73,72,030,001
3763766,NIKMAH JAYA,,"JL. DG.PARANI NO.15  , LABUKKANG",,,,,,,,,1,73,72,020,001
3764877,KEBERSIHAN KOTA,,"JL. AHMAD YANI KM 6, LAPADDE",,,0421-23949,,nurjamilahcs@gmail.com,,,,1,73,72,020,005
3765335,EKA JAYA,,"JL. H.AGUSSALIM NO.178, LABUKKANG",,,,,bogeaxo@gmail.com,,,,1,73,72,020,001
3767131,BULU MATTAMPA,,"JL. M.ARSYAD NO. 40, UJUNG LARE",,,23464,,bulumattampa@gmail.com,,,,1,73,72,030,004
3767278,RIMBA MAS,,JL JEND SUDIRMAN (DEPAN SMP PGRI 1),,,082349927858,,rimbamaspare@gmail.com,,,,1,73,72,020,005
3767992,RISMA BUKIT BARISAN,,"JL. ABD. KADIR NO.40 , LABUKKANG",,,,,,,,,1,73,72,020,001
3768418,PAULUS MAKASSAR (SD DAN TK KATOLIK),,"JL. VETERAN NO. 20, MALLUSETASI",,,085298444310,,shelvyycscell@gmail.com,,,,1,73,72,020,002
3769361,FITRAH,,"JL.LASINRANG NO.81 TLP.23218, KAMPUNG PISANG",,,,,,,,,1,73,72,030,001
3770012,MALINDO MAIWA INDAH,,JALAN LASINRANG,,,085251042361,,malindomaiwa@gmail.com,,,,1,73,72,030,002
3770025,REZKY KURNIA,,"JALAN TAKKALAO BARU NO.23, BUKIT INDAH",,,,,,,,,1,73,72,030,005
3771746,HASAN,,"JL. GURU M. AMIN NO.13 RT.002 RW.003, UJUNG BARU",,,0811426643,,cv.hasanparepare@gmail.com,,,,1,73,72,030,003
3773121,PRIMKOPPOL RESORT,,"JL.M.KURDI NO,1 KODYA PAREPARE, UJUNG BARU",,,,,primkopolrespare@gmail.com,,,,1,73,72,030,003
3773731,JASA PUTRA JAYA MAKMUR,,JL GARUDA,,,085242499440,,pjmkoperasi@yahoo.com,,,,1,73,72,010,005
3774069,KARAJAE KONSULTAN,,JALAN CHALIK,,,628114226277,,karajaepare@yahoo.co.id,,,,1,73,72,011,003
3776427,RUSMITA,,"JL.H.AGUSSALIM NO.144, LABUKKANG",,,081342516383,,cv.rusmita63@gmail.com,,,,1,73,72,020,001
3778614,LAUT BENING,,"JL. GURU M. AMIN NO. 37, UJUNG BARU",,,0421-21134,,siti.cheriah.rasyid@gmail.com,,,,1,73,72,030,003
3779209,SERTIFIKASI MUTU INSTALASI LISTRIK TEGANGAN RENDAH,,KOMPLEKS BTN PONDOK INDAH,,,081355554556,,pt.semilter13@yahoo.com,,,,1,73,72,011,001
3779423,RA. ASHABUL KAHFI,,JL. M. YUSUF LINGKAR TASSISO,,,085299781835,,raashabulk@gmail.com,,,,1,73,72,010,005
